Date,Adj Close,Volume
12/30/1991,3201.5,471700
1/6/1992,3199.5,1350900
1/13/1992,3265,1509600
1/20/1992,3232.800049,1086800
1/27/1992,3223.399902,1192600
2/3/1992,3225.399902,1123400
2/10/1992,3246,1045400
2/17/1992,3280.199951,975800
2/24/1992,3267.699951,966900
3/2/1992,3221.600098,962200
3/9/1992,3235.899902,893800
3/16/1992,3276.399902,967700
3/23/1992,3231.399902,922900
3/30/1992,3249.100098,867600
4/6/1992,3255.399902,1154500
4/13/1992,3366.5,925700
4/20/1992,3324.5,1065600
4/27/1992,3336.100098,1040900
5/4/1992,3369.399902,868300
5/11/1992,3353.100098,875600
5/18/1992,3386.800049,1070200
5/25/1992,3396.899902,874500
6/1/1992,3398.699951,1144500
6/8/1992,3354.399902,993400
6/15/1992,3285.399902,1169000
6/22/1992,3282.399902,1089100
6/29/1992,3330.300049,844400
7/6/1992,3330.600098,1111000
7/13/1992,3331.600098,982200
7/20/1992,3285.699951,910400
7/27/1992,3393.800049,1007300
8/3/1992,3332.199951,958000
8/10/1992,3328.899902,843600
8/17/1992,3254.100098,775100
8/24/1992,3267.600098,929100
8/31/1992,3281.899902,836200
9/7/1992,3305.699951,741000
9/14/1992,3327.100098,1229300
9/21/1992,3250.300049,1091300
9/28/1992,3200.600098,1012800
10/5/1992,3136.600098,1189100
10/12/1992,3174.399902,1264700
10/19/1992,3207.600098,1269400
10/26/1992,3226.300049,1167500
11/2/1992,3240.100098,1204000
11/9/1992,3233,1061700
11/16/1992,3227.399902,1154700
11/23/1992,3282.199951,872400
11/30/1992,3288.699951,1207800
12/7/1992,3304.100098,1051700
12/14/1992,3313.300049,1540100
12/21/1992,3326.199951,845600
12/28/1992,3301.110107,691900
1/4/1993,3251.699951,1527600
1/11/1993,3271.100098,1585300
1/18/1993,3256.800049,1431900
1/25/1993,3310,1655300
2/1/1993,3442.100098,1654600
2/8/1993,3392.429932,1318800
2/15/1993,3322.179932,1344500
2/22/1993,3370.810059,1457200
3/1/1993,3404.580078,1215100
3/8/1993,3427.820068,1391800
3/15/1993,3471.580078,1134500
3/22/1993,3439.97998,1409900
3/29/1993,3370.810059,1453700
4/5/1993,3396.47998,1392400
4/12/1993,3478.610107,1389600
4/19/1993,3413.77002,1468100
4/26/1993,3427.550049,1465800
5/3/1993,3437.189941,1204700
5/10/1993,3443.01001,1197800
5/17/1993,3492.830078,1281400
5/24/1993,3527.429932,1042700
5/31/1993,3545.139893,752900
6/7/1993,3505.01001,981600
6/14/1993,3494.77002,1147600
6/21/1993,3490.889893,1084300
6/28/1993,3483.969971,1063400
7/5/1993,3521.060059,972700
7/12/1993,3528.290039,1131000
7/19/1993,3546.73999,1137900
7/26/1993,3539.469971,1349800
8/2/1993,3560.429932,1074800
8/9/1993,3569.649902,1076100
8/16/1993,3615.47998,1522900
8/23/1993,3640.629883,1217800
8/30/1993,3633.929932,1009000
9/6/1993,3621.629883,826600
9/13/1993,3613.25,1355100
9/20/1993,3543.110107,1230800
9/27/1993,3581.110107,1072400
10/4/1993,3584.73999,1009700
10/11/1993,3629.72998,1399800
10/18/1993,3649.300049,1247500
10/25/1993,3680.590088,1392800
11/1/1993,3643.429932,1417500
11/8/1993,3684.5,1399300
11/15/1993,3694.01001,1566300
11/22/1993,3683.949951,895800
11/29/1993,3704.070068,1159700
12/6/1993,3740.669922,1221600
12/13/1993,3751.570068,1534300
12/20/1993,3757.719971,904700
12/27/1993,3754.090088,840100
1/3/1994,3820.77002,1649400
1/10/1994,3867.199951,1444300
1/17/1994,3914.47998,1345700
1/24/1994,3945.429932,1491400
1/31/1994,3871.419922,1361600
2/7/1994,3894.780029,1477200
2/14/1994,3887.459961,1314700
2/21/1994,3838.780029,954600
2/28/1994,3832.300049,1458600
3/7/1994,3862.699951,1216800
3/14/1994,3895.649902,1607100
3/21/1994,3774.72998,1174800
3/28/1994,3635.959961,1459600
4/4/1994,3674.26001,1726300
4/11/1994,3661.469971,1263200
4/18/1994,3648.679932,1665800
4/25/1994,3681.689941,1011500
5/2/1994,3669.5,1199100
5/9/1994,3659.679932,1285100
5/16/1994,3766.350098,1427900
5/23/1994,3757.139893,1226300
5/30/1994,3772.219971,931400
6/6/1994,3773.449951,1084100
6/13/1994,3776.780029,1497800
6/20/1994,3636.939941,1254800
6/27/1994,3646.649902,1186900
7/4/1994,3709.139893,824100
7/11/1994,3753.810059,1209400
7/18/1994,3735.040039,1143600
7/25/1994,3764.5,1115900
8/1/1994,3747.02002,1228400
8/8/1994,3768.709961,1181800
8/15/1994,3755.110107,1482500
8/22/1994,3881.050049,1436800
8/29/1994,3885.580078,1415600
9/5/1994,3874.810059,1015700
9/12/1994,3933.350098,1583900
9/19/1994,3831.75,1528100
9/26/1994,3843.189941,1293400
10/3/1994,3797.429932,1464200
10/10/1994,3910.469971,1263100
10/17/1994,3891.300049,1610400
10/24/1994,3930.659912,1705600
10/31/1994,3807.52002,1551600
11/7/1994,3801.469971,1388900
11/14/1994,3815.26001,1575600
11/21/1994,3708.27002,1170800
11/28/1994,3745.620117,1258400
12/5/1994,3691.110107,1381800
12/12/1994,3807.189941,1661100
12/19/1994,3833.429932,1228700
12/26/1994,3834.439941,671100
1/2/1995,3867.409912,1077100
1/9/1995,3908.459961,1314900
1/16/1995,3869.429932,1353300
1/23/1995,3857.98999,1678100
1/30/1995,3928.639893,1798500
2/6/1995,3939.070068,1330500
2/13/1995,3953.540039,1645500
2/20/1995,4011.73999,1238000
2/27/1995,3989.610107,1406000
3/6/1995,4035.610107,1460300
3/13/1995,4073.649902,1656600
3/20/1995,4138.669922,1459900
3/27/1995,4157.689941,1525200
4/3/1995,4192.620117,1373600
4/10/1995,4208.180176,974400
4/17/1995,4270.089844,1660900
4/24/1995,4321.27002,1466800
5/1/1995,4343.399902,1606200
5/8/1995,4430.560059,1653000
5/15/1995,4341.330078,1681400
5/22/1995,4369,1446700
5/29/1995,4444.390137,1152800
6/5/1995,4423.990234,1481300
6/12/1995,4510.790039,1560400
6/19/1995,4585.839844,1428900
6/26/1995,4556.100098,1303900
7/3/1995,4702.72998,1242600
7/10/1995,4708.819824,1531100
7/17/1995,4641.549805,1973800
7/24/1995,4715.509766,1615800
7/31/1995,4683.459961,1547700
8/7/1995,4618.299805,1139200
8/14/1995,4617.600098,1496000
8/21/1995,4601.399902,1422800
8/28/1995,4647.540039,1127300
9/4/1995,4700.720215,1061700
9/11/1995,4797.569824,1989300
9/18/1995,4764.149902,1967600
9/25/1995,4789.080078,1843100
10/2/1995,4769.209961,1528100
10/9/1995,4793.779785,1609000
10/16/1995,4794.859863,1570600
10/23/1995,4741.75,1613100
10/30/1995,4825.569824,1348400
11/6/1995,4870.370117,1284000
11/13/1995,4989.950195,1685000
11/20/1995,5048.839844,1045500
11/27/1995,5087.129883,1446200
12/4/1995,5156.859863,1705600
12/11/1995,5176.72998,1576400
12/18/1995,5097.970215,1674700
12/25/1995,5117.120117,770400
1/1/1996,5181.430176,1722100
1/8/1996,5061.120117,1619900
1/15/1996,5184.680176,2100100
1/22/1996,5271.75,1891800
1/29/1996,5373.990234,1892400
2/5/1996,5541.620117,2030400
2/12/1996,5503.319824,1932600
2/19/1996,5630.490234,1553900
2/26/1996,5536.560059,1872000
3/4/1996,5470.450195,1780300
3/11/1996,5584.970215,2435700
3/18/1996,5636.640137,2073500
3/25/1996,5587.140137,1607600
4/1/1996,5682.879883,1256300
4/8/1996,5532.589844,2195400
4/15/1996,5535.47998,1872700
4/22/1996,5567.990234,1686200
4/29/1996,5478.029785,1671800
5/6/1996,5518.140137,1748600
5/13/1996,5687.5,1992700
5/20/1996,5762.859863,1893900
5/27/1996,5643.180176,1266700
6/3/1996,5697.109863,1595800
6/10/1996,5649.450195,1447700
6/17/1996,5705.22998,1779400
6/24/1996,5654.629883,1655000
7/1/1996,5588.140137,1046900
7/8/1996,5510.560059,1751000
7/15/1996,5426.819824,2375500
7/22/1996,5473.060059,1804700
7/29/1996,5679.830078,1552200
8/5/1996,5681.310059,1306300
8/12/1996,5689.450195,1628900
8/19/1996,5722.740234,1360400
8/26/1996,5616.209961,1150800
9/2/1996,5659.859863,1080300
9/9/1996,5838.52002,1515700
9/16/1996,5888.459961,1870000
9/23/1996,5872.919922,1748800
9/30/1996,5992.859863,1657400
10/7/1996,5969.379883,1550000
10/14/1996,6094.22998,1740900
10/21/1996,6007.02002,1694500
10/28/1996,6021.930176,1668500
11/4/1996,6219.819824,1961200
11/11/1996,6348.029785,2084100
11/18/1996,6471.759766,1736800
11/25/1996,6521.700195,1263200
12/2/1996,6381.939941,2000700
12/9/1996,6304.870117,2032000
12/16/1996,6484.399902,2392200
12/23/1996,6560.910156,803000
12/30/1996,6544.089844,1552900
1/6/1997,6703.790039,2302200
1/13/1997,6833.100098,2097100
1/20/1997,6696.47998,2471900
1/27/1997,6813.089844,2199000
2/3/1997,6855.799805,2102800
2/10/1997,6988.959961,2047000
2/17/1997,6931.620117,1468500
2/24/1997,6877.740234,2040700
3/3/1997,7000.890137,2502300
3/10/1997,6935.459961,1889800
3/17/1997,6804.790039,2641800
3/24/1997,6740.589844,1955500
3/31/1997,6526.100098,2714100
4/7/1997,6391.700195,2149800
4/14/1997,6703.350098,2639800
4/21/1997,6738.899902,2489700
4/28/1997,7071.200195,2494100
5/5/1997,7169.5,2773800
5/12/1997,7194.700195,2664800
5/19/1997,7345.899902,2276800
5/26/1997,7331,1885300
6/2/1997,7435.799805,2209500
6/9/1997,7782,2849000
6/16/1997,7796.5,2783900
6/23/1997,7687.700195,2535100
6/30/1997,7895.799805,1946900
7/7/1997,7921.799805,2727100
7/14/1997,7890.5,3357900
7/21/1997,8113.399902,3072700
7/28/1997,8194,2575800
8/4/1997,8031.200195,2582700
8/11/1997,7694.700195,3073800
8/18/1997,7887.899902,2752200
8/25/1997,7622.399902,2285500
9/1/1997,7822.399902,2135300
9/8/1997,7743,2808400
9/15/1997,7917.299805,3332400
9/22/1997,7922.200195,2870300
9/29/1997,8038.600098,2772800
10/6/1997,8045.200195,2504600
10/13/1997,7847,2811900
10/20/1997,7715.399902,3976900
10/27/1997,7442.100098,4963200
11/3/1997,7581.299805,3010000
11/10/1997,7572.5,2906300
11/17/1997,7881.069824,3003800
11/24/1997,7823.100098,1762800
12/1/1997,8149.100098,3021400
12/8/1997,7838.299805,2796400
12/15/1997,7756.299805,3292300
12/22/1997,7679.299805,1295200
12/29/1997,7965,1625600
1/5/1998,7580.399902,3387700
1/12/1998,7753.5,3385200
1/19/1998,7700.700195,2731500
1/26/1998,7906.5,3267900
2/2/1998,8189.490234,2895200
2/9/1998,8370.099609,2648000
2/16/1998,8413.94043,2237500
2/23/1998,8545.719727,2534100
3/2/1998,8569.389648,2774700
3/9/1998,8602.519531,2569900
3/16/1998,8906.429688,2837500
3/23/1998,8796.080078,2678700
3/30/1998,8983.410156,3254900
4/6/1998,8994.860352,2794500
4/13/1998,9167.5,3193500
4/20/1998,9064.620117,3173400
4/27/1998,9147.070313,3022300
5/4/1998,9055.150391,2429700
5/11/1998,9096,3110000
5/18/1998,9114.44043,2636300
5/25/1998,8899.950195,2075400
6/1/1998,9037.709961,2604800
6/8/1998,8834.94043,2769800
6/15/1998,8712.870117,3437000
6/22/1998,8944.540039,2948800
6/29/1998,9025.259766,2283800
7/6/1998,9105.740234,2983800
7/13/1998,9337.969727,3144600
7/20/1998,8937.360352,3179200
7/27/1998,8883.290039,3660600
8/3/1998,8598.019531,4192800
8/10/1998,8425,3766500
8/17/1998,8533.650391,3336900
8/24/1998,8051.680176,3941500
8/31/1998,7640.25,5659700
9/7/1998,7795.5,3786000
9/14/1998,7895.660156,4219800
9/21/1998,8028.77002,4051600
9/28/1998,7784.689941,4469800
10/5/1998,7899.52002,5355800
10/12/1998,8416.759766,4601100
10/19/1998,8452.290039,3899400
10/26/1998,8592.099609,3270400
11/2/1998,8975.459961,3889500
11/9/1998,8919.589844,3200300
11/16/1998,9159.549805,3554000
11/23/1998,9333.080078,2524300
11/30/1998,9016.139648,4003700
12/7/1998,8821.759766,3797100
12/14/1998,8903.629883,3860700
12/21/1998,9217.990234,2148800
12/28/1998,9181.429688,1987100
1/4/1999,9643.320313,4641500
1/11/1999,9340.549805,4734100
1/18/1999,9120.669922,3735600
1/25/1999,9358.830078,4353700
2/1/1999,9304.240234,4267700
2/8/1999,9274.889648,3983200
2/15/1999,9339.950195,3085000
2/22/1999,9306.580078,4116300
3/1/1999,9736.080078,4672500
3/8/1999,9876.349609,4608300
3/15/1999,9903.549805,4418200
3/22/1999,9822.240234,3683900
3/29/1999,9832.509766,3230600
4/5/1999,10173.83984,4126500
4/12/1999,10493.88965,5307400
4/19/1999,10689.66992,5683500
4/26/1999,10789.04004,5164500
5/3/1999,11031.58984,5213700
5/10/1999,10913.32031,4552100
5/17/1999,10829.28027,4158400
5/24/1999,10559.74023,4502000
5/31/1999,10799.83984,3227000
6/7/1999,10490.50977,4053700
6/14/1999,10855.55957,4079700
6/21/1999,10552.55957,3515400
6/28/1999,11139.24023,4459000
7/5/1999,11193.7002,3456600
7/12/1999,11209.83984,3918700
7/19/1999,10910.95996,4025900
7/26/1999,10655.15039,3655800
8/2/1999,10714.03027,4431100
8/9/1999,10973.65039,4145500
8/16/1999,11100.61035,4260200
8/23/1999,11090.16992,4032300
8/30/1999,11078.4502,4084500
9/6/1999,11028.42969,3153700
9/13/1999,10803.62988,4001000
9/20/1999,10279.33008,4291000
9/27/1999,10273,4796300
10/4/1999,10649.75977,5032700
10/11/1999,10019.70996,3660800
10/18/1999,10470.25,6186800
10/25/1999,10729.86035,6051100
11/1/1999,10704.48047,8147700
11/8/1999,10769.32031,8186900
11/15/1999,11003.88965,7735300
11/22/1999,10988.91016,5381800
11/29/1999,11286.17969,7518900
12/6/1999,11224.7002,8007000
12/13/1999,11257.42969,10495300
12/20/1999,11405.75977,4855900
12/27/1999,11497.12012,3841600
1/3/2000,11522.55957,9128100
1/10/2000,11722.98047,9812800
1/17/2000,11251.70996,7903800
1/24/2000,10738.87012,9781800
1/31/2000,10963.79981,8843800
2/7/2000,10425.20996,8330300
2/14/2000,10219.51953,9186000
2/21/2000,9862.120117,8124000
2/28/2000,10367.2002,10383400
3/6/2000,9928.820313,10588800
3/13/2000,10595.23047,10788300
3/20/2000,11112.71973,10273600
3/27/2000,10921.91992,9558100
4/3/2000,11111.48047,11068600
4/10/2000,10305.76953,10238000
4/17/2000,10844.04981,8181500
4/24/2000,10733.91016,11009400
5/1/2000,10577.86035,8903200
5/8/2000,10609.37012,8599600
5/15/2000,10626.84961,8567900
5/22/2000,10299.24023,8815800
5/29/2000,10794.75977,7132200
6/5/2000,10614.05957,7879500
6/12/2000,10449.29981,8675800
6/19/2000,10404.75,8845400
6/26/2000,10447.88965,8986300
7/3/2000,10635.98047,5351200
7/10/2000,10812.75,7870300
7/17/2000,10733.55957,8966300
7/24/2000,10511.16992,8542800
7/31/2000,10767.75,8029700
8/7/2000,11027.79981,8356500
8/14/2000,11046.48047,8004600
8/21/2000,11192.62988,7116500
8/28/2000,11238.78027,7709600
9/4/2000,11220.65039,8031000
9/11/2000,10927,10584400
9/18/2000,10847.37012,13303500
9/25/2000,10650.91992,13229000
10/2/2000,10596.54004,11943300
10/9/2000,10192.17969,13719000
10/16/2000,10226.58984,15592300
10/23/2000,10590.62012,15815200
10/30/2000,10817.9502,12432800
11/6/2000,10602.9502,11495100
11/13/2000,10629.87012,11119100
11/20/2000,10470.23047,6872000
11/27/2000,10373.54004,13379800
12/4/2000,10712.91016,13900700
12/11/2000,10434.95996,14068700
12/18/2000,10635.55957,13601500
12/25/2000,10787.99023,7437600
1/1/2001,10662.00977,13294700
1/8/2001,10525.37988,12703800
1/15/2001,10587.58984,12085500
1/22/2001,10659.98047,12691200
1/29/2001,10864.09961,11770600
2/5/2001,10781.4502,10416100
2/12/2001,10799.82031,9857200
2/19/2001,10441.90039,9728100
2/26/2001,10466.30957,12502100
3/5/2001,10644.62012,11251500
3/12/2001,9823.410156,14808800
3/19/2001,9504.780273,16150100
3/26/2001,9878.780273,13512800
4/2/2001,9791.089844,13638100
4/9/2001,10126.94043,10061500
4/16/2001,10579.84961,15492700
4/23/2001,10810.04981,11154500
4/30/2001,10951.24023,10501000
5/7/2001,10821.30957,9604100
5/14/2001,11301.74023,10745800
5/21/2001,11005.37012,10211100
5/28/2001,10990.41016,8145800
6/4/2001,10977,10027500
6/11/2001,10623.63965,12819200
6/18/2001,10604.58984,11575700
6/25/2001,10502.40039,12760000
7/2/2001,10252.67969,7310600
7/9/2001,10539.05957,12272100
7/16/2001,10576.65039,12327000
7/23/2001,10416.66992,10345900
7/30/2001,10512.78027,9522800
8/6/2001,10416.25,8417200
8/13/2001,10240.78027,8732300
8/20/2001,10423.16992,9089900
8/27/2001,9949.75,8875000
9/3/2001,9605.849609,11681700
9/10/2001,9605.509766,2800400
9/17/2001,8235.80957,24592900
9/24/2001,8847.55957,16475200
10/1/2001,9119.769531,13990700
10/8/2001,9344.160156,12476200
10/15/2001,9204.110352,12140600
10/22/2001,9545.169922,11667400
10/29/2001,9323.540039,11740000
11/5/2001,9608,11351100
11/12/2001,9866.990234,13000000
11/19/2001,9959.709961,6593300
11/26/2001,9851.55957,11486600
12/3/2001,10049.45996,11837400
12/10/2001,9811.150391,11949500
12/17/2001,10035.33984,13183200
12/24/2001,10136.99023,4588000
12/31/2001,10259.74023,8653900
1/7/2002,9987.530273,10645500
1/14/2002,9771.849609,12290600
1/21/2002,9840.080078,9145100
1/28/2002,9907.259766,12575400
2/4/2002,9744.240234,12607700
2/11/2002,9903.040039,10462400
2/18/2002,9968.150391,10666400
2/25/2002,10368.86035,13109300
3/4/2002,10572.49023,13637200
3/11/2002,10607.23047,11752600
3/18/2002,10427.66992,9975000
3/25/2002,10403.94043,7921900
4/1/2002,10271.63965,9779500
4/8/2002,10190.82031,12676500
4/15/2002,10257.11035,12558700
4/22/2002,9910.719727,11272100
4/29/2002,10006.62988,11952800
5/6/2002,9939.919922,11935900
5/13/2002,10353.08008,11365400
5/20/2002,10104.25977,9217000
5/27/2002,9925.25,8368800
6/3/2002,9589.669922,13459400
6/10/2002,9474.209961,13256500
6/17/2002,9253.790039,14017300
6/24/2002,9243.259766,17104000
7/1/2002,9379.5,9883100
7/8/2002,8684.530273,16357600
7/15/2002,8019.259766,17766200
7/22/2002,8264.389648,23243000
7/29/2002,8313.129883,15942600
8/5/2002,8745.450195,14176200
8/12/2002,8778.05957,13035800
8/19/2002,8872.959961,12263100
8/26/2002,8663.5,10391900
9/2/2002,8427.200195,10799400
9/9/2002,8312.69043,11069300
9/16/2002,7986.02002,14473400
9/23/2002,7701.450195,15941400
9/30/2002,7528.399902,16921100
10/7/2002,7850.290039,18020500
10/14/2002,8322.400391,17345500
10/21/2002,8443.990234,14838400
10/28/2002,8517.639648,14410400
11/4/2002,8537.129883,14880800
11/11/2002,8579.089844,13474500
11/18/2002,8804.839844,14748300
11/25/2002,8896.089844,8187200
12/2/2002,8645.769531,12894600
12/9/2002,8433.709961,10914500
12/16/2002,8511.320313,12940600
12/23/2002,8303.780273,5409900
12/30/2002,8601.69043,8691500
1/6/2003,8784.889648,12698300
1/13/2003,8586.740234,12363400
1/20/2003,8131.009766,10397100
1/27/2003,8053.810059,14028100
2/3/2003,7864.22998,11189700
2/10/2003,7908.799805,11338800
2/17/2003,8018.109863,9052200
2/24/2003,7891.080078,12602500
3/3/2003,7740.029785,12152300
3/10/2003,7859.709961,13781900
3/17/2003,8521.969727,15635500
3/24/2003,8145.77002,11580500
3/31/2003,8277.150391,13593000
4/7/2003,8203.410156,11970800
4/14/2003,8337.650391,10053500
4/21/2003,8306.349609,11638500
4/28/2003,8582.679688,11196500
5/5/2003,8604.599609,8494000
5/12/2003,8678.969727,10789200
5/19/2003,8601.379883,12774700
5/26/2003,8850.259766,10651200
6/2/2003,9062.790039,13863700
6/9/2003,9117.120117,10451200
6/16/2003,9200.75,13088100
6/23/2003,8989.049805,10236200
6/30/2003,9070.209961,8400400
7/7/2003,9119.589844,11409400
7/14/2003,9188.150391,12759300
7/21/2003,9284.570313,10244900
7/28/2003,9153.969727,10665700
8/4/2003,9191.089844,9717100
8/11/2003,9321.69043,7519700
8/18/2003,9348.870117,11174700
8/25/2003,9415.820313,7999600
9/1/2003,9503.339844,8919700
9/8/2003,9471.549805,9358900
9/15/2003,9644.820313,10572200
9/22/2003,9313.080078,10624700
9/29/2003,9572.30957,11435400
10/6/2003,9674.679688,9468300
10/13/2003,9721.790039,9939900
10/20/2003,9582.459961,11041000
10/27/2003,9801.120117,10904200
11/3/2003,9809.790039,9487700
11/10/2003,9768.679688,9518600
11/17/2003,9628.530273,10416900
11/24/2003,9782.459961,6062000
12/1/2003,9862.679688,11773400
12/8/2003,10042.16016,10306300
12/15/2003,10278.21973,11577200
12/22/2003,10324.66992,4525200
12/29/2003,10409.84961,5967600
1/5/2004,10458.88965,10992600
1/12/2004,10600.50977,10958100
1/19/2004,10568.29004,8932000
1/26/2004,10488.07031,11233500
2/2/2004,10593.03027,10070600
2/9/2004,10627.84961,10417100
2/16/2004,10619.03027,7745500
2/23/2004,10583.91992,10713200
3/1/2004,10595.54981,10169600
3/8/2004,10240.08008,12199700
3/15/2004,10186.59961,10753300
3/22/2004,10212.96973,11037500
3/29/2004,10470.58984,10553600
4/5/2004,10442.03027,7636200
4/12/2004,10451.96973,10727300
4/19/2004,10472.83984,11534900
4/26/2004,10225.57031,10784300
5/3/2004,10117.33984,10098500
5/10/2004,10012.87012,11326700
5/17/2004,9966.740234,9554000
5/24/2004,10188.4502,9188800
5/31/2004,10242.82031,6741600
6/7/2004,10410.09961,6718900
6/14/2004,10416.41016,10138300
6/21/2004,10371.83984,11121200
6/28/2004,10282.83008,10206100
7/5/2004,10213.21973,7030300
7/12/2004,10139.78027,11142900
7/19/2004,9962.219727,11600000
7/26/2004,10139.70996,10933600
8/2/2004,9815.330078,9197600
8/9/2004,9825.349609,9295100
8/16/2004,10110.13965,9221900
8/23/2004,10195.00977,7066600
8/30/2004,10260.2002,8472500
9/6/2004,10313.07031,8674900
9/13/2004,10284.45996,10622400
9/20/2004,10047.24023,11132700
9/27/2004,10192.65039,12941000
10/4/2004,10055.2002,12135500
10/11/2004,9933.379883,12360400
10/18/2004,9757.80957,12950000
10/25/2004,10027.46973,12807800
11/1/2004,10387.54004,16608500
11/8/2004,10539.00977,13640900
11/15/2004,10456.91016,13163200
11/22/2004,10522.23047,7907700
11/29/2004,10592.20996,14248600
12/6/2004,10543.21973,12454200
12/13/2004,10649.91992,17791200
12/20/2004,10827.12012,10397100
12/27/2004,10783.00977,7901900
1/3/2005,10603.95996,13440700
1/10/2005,10558,13589400
1/17/2005,10392.99023,10284200
1/24/2005,10427.2002,13954400
1/31/2005,10716.12988,13369900
2/7/2005,10796.00977,12903000
2/14/2005,10785.21973,13073300
2/21/2005,10841.59961,11138800
2/28/2005,10940.54981,12450100
3/7/2005,10774.36035,11701500
3/14/2005,10629.66992,15132100
3/21/2005,10442.87012,11288500
3/28/2005,10404.29981,13699100
4/4/2005,10461.33984,12875100
4/11/2005,10087.50977,14557800
4/18/2005,10157.70996,14721800
4/25/2005,10192.50977,13179600
5/2/2005,10345.40039,12594300
5/9/2005,10140.12012,11626500
5/16/2005,10471.91016,11995300
5/23/2005,10542.54981,9806100
5/30/2005,10460.96973,8833200
6/6/2005,10512.62988,10069100
6/13/2005,10623.07031,12096300
6/20/2005,10297.83984,12074300
6/27/2005,10303.44043,11916000
7/4/2005,10449.13965,9974000
7/11/2005,10640.83008,11830100
7/18/2005,10651.17969,13501000
7/25/2005,10640.91016,10593100
8/1/2005,10558.03027,11209700
8/8/2005,10600.30957,11049000
8/15/2005,10559.23047,10746300
8/22/2005,10397.29004,10630800
8/29/2005,10447.37012,12023000
9/5/2005,10678.55957,9305900
9/12/2005,10641.94043,14214500
9/19/2005,10419.58984,12375900
9/26/2005,10568.7002,11562000
10/3/2005,10292.30957,13615300
10/10/2005,10287.33984,13003100
10/17/2005,10215.21973,15501300
10/24/2005,10402.76953,12970100
10/31/2005,10530.75977,14460400
11/7/2005,10686.04004,11766900
11/14/2005,10766.33008,13902000
11/21/2005,10931.62012,9206700
11/28/2005,10877.50977,12441400
12/5/2005,10778.58008,12376800
12/12/2005,10875.58984,16362200
12/19/2005,10883.26953,11996800
12/26/2005,10717.5,6784500
1/2/2006,10959.30957,11170900
1/9/2006,10959.87012,12851100
1/16/2006,10667.38965,15030600
1/23/2006,10907.20996,19538900
1/30/2006,10793.62012,16874300
2/6/2006,10919.04981,15629100
2/13/2006,11115.32031,14823800
2/20/2006,11061.84961,11253700
2/27/2006,11021.58984,15047100
3/6/2006,11076.33984,13777200
3/13/2006,11279.65039,15643000
3/20/2006,11279.96973,14554100
3/27/2006,11109.32031,13721000
4/3/2006,11120.04004,12722400
4/10/2006,11137.65039,9169200
4/17/2006,11347.4502,15031800
4/24/2006,11367.13965,18916800
5/1/2006,11577.74023,17547800
5/8/2006,11380.99023,15014500
5/15/2006,11144.05957,18309800
5/22/2006,11278.61035,16584600
5/29/2006,11247.87012,11787100
6/5/2006,10891.91992,16894300
6/12/2006,11014.54981,18381300
6/19/2006,10989.08984,14327900
6/26/2006,11150.21973,14355200
7/3/2006,11090.66992,8613600
7/10/2006,10739.34961,14130500
7/17/2006,10868.37988,16534400
7/24/2006,11219.7002,13946400
7/31/2006,11240.34961,10770500
8/7/2006,11088.03027,10406400
8/14/2006,11381.46973,11594300
8/21/2006,11284.04981,9012300
